Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\testauftrag.csv;
Starttime of export;133245718363175000;Mittwoch, 29. März 2023;15:57:16.317
Endtime of export;133245718651045081;Mittwoch, 29. März 2023;15:57:45.104


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

12540;1646.2994384765625;1587.626220703125;1612.2581128204752;1596.3216235315144;1501.715512339453;1501.715512339453;-0.55800507336049077;-0.51764521666359586;-0.53272432088851929;-0.55800507336049077
12550;1646.2994384765625;1587.626220703125;1608.8392831200642;1592.9046890812922;1501.715512339453;1501.715512339453;-0.55635085129053652;-0.51764521666359586;-0.53272432088851929;-0.55635085129053652
12560;1646.2994384765625;1587.626220703125;1605.7299901043255;1589.3858222387892;1501.715512339453;1501.715512339453;-0.55316025262088675;-0.51764521666359586;-0.53272432088851929;-0.55316025262088675
12570;1646.2994384765625;1587.626220703125;1602.940197274246;1586.0132949448464;1501.715512339453;1501.715512339453;-0.55106208986405691;-0.51764521666359586;-0.53272432088851929;-0.55106208986405691
12580;1636.153564453125;1574.8756103515625;1599.8861761723249;1582.484018330324;1491.7336440893491;1491.7336440893491;-0.55051888952079542;-0.5110345512471488;-0.5191117525100708;-0.55051888952079542
12590;1636.153564453125;1574.8756103515625;1596.5137591919986;1579.0781811974059;1491.7336440893491;1491.7336440893491;-0.55018943955931221;-0.5110345512471488;-0.5191117525100708;-0.55018943955931221
12600;1636.153564453125;1574.8756103515625;1593.5012032949892;1576.1617728483316;1491.7336440893491;1491.7336440893491;-0.54948096396652346;-0.5110345512471488;-0.5191117525100708;-0.54948096396652346
12610;1636.153564453125;1574.8756103515625;1590.9555204014409;1573.2875381426593;1491.7336440893491;1491.7336440893491;-0.54688576969015645;-0.5110345512471488;-0.5191117525100708;-0.54688576969015645
12620;1626.165283203125;1562.0679931640625;1588.1242313181197;1569.8646332508017;1491.7336440893491;1491.7336440893491;-0.54257422819220746;-0.5110345512471488;-0.5100778341293335;-0.54257422819220746
12630;1626.165283203125;1562.0679931640625;1585.2570128091736;1566.4664989405173;1482.4588826204315;1482.4588826204315;-0.5377565991117812;-0.50491209601749953;-0.5100778341293335;-0.5377565991117812
12640;1626.165283203125;1562.0679931640625;1582.5638524669346;1563.6687975936786;1482.4588826204315;1482.4588826204315;-0.536343529398253;-0.50491209601749953;-0.5100778341293335;-0.536343529398253
12650;1626.165283203125;1562.0679931640625;1579.4162191337973;1560.762214724783;1482.4588826204315;1482.4588826204315;-0.53619450065193419;-0.50491209601749953;-0.5100778341293335;-0.53619450065193419
12660;1626.165283203125;1562.0679931640625;1575.9367578785655;1557.2262232296307;1482.4588826204315;1482.4588826204315;-0.5320131608669304;-0.50491209601749953;-0.5100778341293335;-0.5320131608669304
12670;1606.094482421875;1536.650146484375;1573.0581023324762;1554.4037263813136;1482.4588826204315;1482.4588826204315;-0.527987262686147;-0.50491209601749953;-0.49228385090827942;-0.527987262686147
12680;1606.094482421875;1536.650146484375;1570.6800670925768;1552.0901556268207;1473.8912279327005;1473.8912279327005;-0.52608480727062834;-0.49927383761047972;-0.49228385090827942;-0.52608480727062834
12690;1606.094482421875;1536.650146484375;1567.5558256700917;1548.7500223714699;1473.8912279327005;1473.8912279327005;-0.52324697716685675;-0.49927383761047972;-0.49228385090827942;-0.52324697716685675
12700;1606.094482421875;1536.650146484375;1564.497804382351;1545.8100462668297;1473.8912279327005;1473.8912279327005;-0.5222366386316537;-0.49927383761047972;-0.49228385090827942;-0.5222366386316537
12710;1593.400146484375;1525.14306640625;1561.8744645966453;1543.8794291925849;1473.8912279327005;1473.8912279327005;-0.52280826033659278;-0.49927383761047972;-0.48513370752334595;-0.52280826033659278
12720;1593.400146484375;1525.14306640625;1559.3798597672017;1541.6229900653402;1473.8912279327005;1473.8912279327005;-0.52113947776586522;-0.49927383761047972;-0.48513370752334595;-0.52113947776586522
12730;1593.400146484375;1525.14306640625;1556.7301609097428;1538.5802000113868;1465.7230638729816;1465.8989658479416;-0.51780614866341534;-0.49397128193785167;-0.48513370752334595;-0.51780614866341534
12740;1593.400146484375;1525.14306640625;1554.194653068349;1535.7511751661577;1465.7230638729816;1465.8989658479416;-0.51624845201633562;-0.49397128193785167;-0.48513370752334595;-0.51624845201633562
12750;1582.87744140625;1515.29443359375;1551.8148068843066;1533.7695621796484;1465.7230638729816;1465.8989658479416;-0.5180394263892576;-0.49397128193785167;-0.47965517640113831;-0.5180394263892576
12760;1582.87744140625;1515.29443359375;1549.4015475863519;1531.7228873666447;1465.7230638729816;1465.8989658479416;-0.5179186875789441;-0.49397128193785167;-0.47965517640113831;-0.5179186875789441
12770;1582.87744140625;1515.29443359375;1546.94270216603;1529.0050576691847;1465.7230638729816;1465.8989658479416;-0.51465747123911665;-0.49397128193785167;-0.47965517640113831;-0.51465747123911665
12780;1582.87744140625;1515.29443359375;1544.5885849723225;1526.7184306225372;1457.5942306827117;1458.8107456272519;-0.51468620897863815;-0.48898058811617306;-0.47965517640113831;-0.51468620897863815
12790;1563.4326171875;1496.240478515625;1542.3057280965741;1525.101142529132;1457.5942306827117;1458.8107456272519;-0.51804775339429521;-0.48898058811617306;-0.46424728631973267;-0.51804775339429521
12800;1563.4326171875;1496.240478515625;1540.0356895105438;1523.1590784302905;1457.5942306827117;1458.8107456272519;-0.51891373789443773;-0.48898058811617306;-0.46424728631973267;-0.51891373789443773
12810;1563.4326171875;1496.240478515625;1537.5358172270912;1520.3856239322656;1457.5942306827117;1458.8107456272519;-0.51607557121688818;-0.48898058811617306;-0.46424728631973267;-0.51607557121688818
12820;1563.4326171875;1496.240478515625;1535.0300725124284;1518.0121030415523;1457.5942306827117;1458.8107456272519;-0.51527321785199065;-0.48898058811617306;-0.46424728631973267;-0.51527321785199065
12830;1553.833740234375;1486.5924072265625;1532.7891568544014;1516.4806459742888;1449.4634899723774;1452.6556740677254;-0.517490035489557;-0.484274394617481;-0.45873034000396729;-0.517490035489557
12840;1553.833740234375;1486.5924072265625;1530.6926659034948;1514.5286828094672;1449.4634899723774;1452.6556740677254;-0.51655990927556239;-0.484274394617481;-0.45873034000396729;-0.51655990927556239
12850;1553.833740234375;1486.5924072265625;1528.6316874571578;1511.980619910514;1449.4634899723774;1452.6556740677254;-0.513406040905118;-0.484274394617481;-0.45873034000396729;-0.513406040905118
12860;1553.833740234375;1486.5924072265625;1526.4229849536166;1509.829676596836;1449.4634899723774;1452.6556740677254;-0.51323804458400768;-0.484274394617481;-0.45873034000396729;-0.51323804458400768
12870;1543.0955810546875;1478.181640625;1523.9475905096131;1507.9306111487317;1449.4634899723774;1452.6556740677254;-0.514113320117837;-0.484274394617481;-0.46551999449729919;-0.514113320117837
12880;1543.0955810546875;1478.181640625;1521.6444075279972;1505.8883266293624;1441.3223107434988;1447.429423275554;-0.51283984500968594;-0.47982126893168942;-0.46551999449729919;-0.51283984500968594
12890;1543.0955810546875;1478.181640625;1520.0109690651248;1504.0731516069129;1441.3223107434988;1447.429423275554;-0.51088947982174726;-0.47982126893168942;-0.46551999449729919;-0.51088947982174726
12900;1543.0955810546875;1478.181640625;1518.3881567750834;1502.4681270799613;1441.3223107434988;1447.429423275554;-0.51058728924366326;-0.47982126893168942;-0.46551999449729919;-0.51058728924366326
12910;1543.0955810546875;1478.181640625;1516.0086890668265;1500.6293213412819;1441.3223107434988;1447.429423275554;-0.51191679152933545;-0.47982126893168942;-0.46551999449729919;-0.51191679152933545
12920;1534.192138671875;1470.156982421875;1513.785619531084;1498.4732863380802;1441.3223107434988;1447.429423275554;-0.51041123166728664;-0.47982126893168942;-0.4672853946685791;-0.51041123166728664
12930;1534.192138671875;1470.156982421875;1512.2697568883839;1496.599393563524;1433.1594846416026;1443.1303417247775;-0.50770869320257439;-0.47558518837748776;-0.4672853946685791;-0.50770869320257439
12940;1534.192138671875;1470.156982421875;1510.5767432996624;1495.2187844605892;1433.1594846416026;1443.1303417247775;-0.50781578714590114;-0.47558518837748776;-0.4672853946685791;-0.50781578714590114
12950;1534.192138671875;1470.156982421875;1508.3065946289457;1493.6552453604791;1433.1594846416026;1443.1303417247775;-0.50854676528483167;-0.47558518837748776;-0.4672853946685791;-0.50854676528483167
12960;1517.948486328125;1457.5465087890625;1506.1922095957577;1491.5136033220947;1433.1594846416026;1443.1303417247775;-0.50572902121049634;-0.47558518837748776;-0.47324767708778381;-0.50572902121049634
12970;1517.948486328125;1457.5465087890625;1504.5899667473504;1489.538677115693;1433.1594846416026;1443.1303417247775;-0.50256069388900315;-0.47558518837748776;-0.47324767708778381;-0.50256069388900315
12980;1517.948486328125;1457.5465087890625;1502.8664804659391;1488.079191244022;1424.9609900785185;1439.7609751123036;-0.50298720902800331;-0.47152506190683163;-0.47324767708778381;-0.50298720902800331
12990;1517.948486328125;1457.5465087890625;1500.6135180584115;1486.4952338708524;1424.9609900785185;1439.7609751123036;-0.50380715773790974;-0.47152506190683163;-0.47324767708778381;-0.50380715773790974
13000;1517.948486328125;1457.5465087890625;1498.5526635586245;1484.4667814378504;1424.9609900785185;1439.7609751123036;-0.50134262701037147;-0.47152506190683163;-0.47324767708778381;-0.50134262701037147
13010;1510.092529296875;1451.9608154296875;1497.0081986640541;1482.8108476327254;1424.9609900785185;1439.7609751123036;-0.49962238689712091;-0.47152506190683163;-0.46603959798812866;-0.49962238689712091
13020;1510.092529296875;1451.9608154296875;1495.2698705305861;1481.3548001802033;1424.9609900785185;1439.7609751123036;-0.50004040903724978;-0.47152506190683163;-0.46603959798812866;-0.50004040903724978
13030;1510.092529296875;1451.9608154296875;1493.2499065845757;1479.4357595656209;1416.7034744806713;1437.3282098275743;-0.498601994931845;-0.46759126367011827;-0.46603959798812866;-0.498601994931845
13040;1510.092529296875;1451.9608154296875;1491.5834112584275;1477.7217162192428;1416.7034744806713;1437.3282098275743;-0.4973862833458399;-0.46759126367011827;-0.46603959798812866;-0.4973862833458399
13050;1503.25341796875;1447.51953125;1489.9060127680998;1476.4103072307855;1416.7034744806713;1437.3282098275743;-0.49826591265915166;-0.46759126367011827;-0.46028023958206177;-0.49826591265915166
13060;1503.25341796875;1447.51953125;1487.9324070853972;1474.9021390725018;1416.7034744806713;1437.3282098275743;-0.49796258754683648;-0.46759126367011827;-0.46028023958206177;-0.49796258754683648
13070;1503.25341796875;1447.51953125;1485.8741506795175;1472.9401863008329;1416.7034744806713;1437.3282098275743;-0.49525638583659615;-0.46759126367011827;-0.46028023958206177;-0.49525638583659615
13080;1503.25341796875;1447.51953125;1483.9855774906559;1471.415571281429;1408.4286615938911;1435.8576842365658;-0.49484981027086561;-0.46375967586676414;-0.46028023958206177;-0.49484981027086561
13090;1491.26513671875;1437.532470703125;1482.2465696829829;1470.2101358937237;1408.4286615938911;1435.8576842365658;-0.495867653040422;-0.46375967586676414;-0.45937445759773254;-0.495867653040422
13100;1491.26513671875;1437.532470703125;1480.5119779135644;1468.7497186939256;1408.4286615938911;1435.8576842365658;-0.49500045197717174;-0.46375967586676414;-0.45937445759773254;-0.49500045197717174
13110;1491.26513671875;1437.532470703125;1478.5469257768032;1467.1331006281575;1408.4286615938911;1435.8576842365658;-0.4932806535569329;-0.46375967586676414;-0.45937445759773254;-0.4932806535569329
13120;1491.26513671875;1437.532470703125;1476.6665532250684;1465.9087132165541;1408.4286615938911;1435.8576842365658;-0.493282476216452;-0.46375967586676414;-0.45937445759773254;-0.493282476216452
13130;1485.525634765625;1432.2239990234375;1474.756704421236;1464.622544398771;1400.0396128618627;1435.3553501550973;-0.49324640458058577;-0.459937315708437;-0.45507767796516418;-0.49324640458058577
13140;1485.525634765625;1432.2239990234375;1472.5733805142831;1463.0133689911361;1400.0396128618627;1435.3553501550973;-0.49158202270310292;-0.459937315708437;-0.45507767796516418;-0.49158202270310292
13150;1485.525634765625;1432.2239990234375;1470.3203318224789;1461.397180759551;1400.0396128618627;1435.3553501550973;-0.489815564710489;-0.459937315708437;-0.45507767796516418;-0.489815564710489
13160;1485.525634765625;1432.2239990234375;1468.3004939614682;1460.1888964125023;1400.0396128618627;1435.3553501550973;-0.48931668156787522;-0.459937315708437;-0.45507767796516418;-0.48931668156787522
13170;1485.525634765625;1432.2239990234375;1466.4403780362886;1459.1529986890544;1400.0396128618627;1435.3553501550973;-0.48891747742866293;-0.459937315708437;-0.45507767796516418;-0.48891747742866293
13180;1478.59521484375;1426.66455078125;1464.3945293490663;1457.7757524007354;1391.650010053025;1435.8483503977109;-0.48679890420089211;-0.4561242913758774;-0.45847365260124207;-0.48679890420089211
13190;1478.59521484375;1426.66455078125;1462.3189181868647;1456.3252358739264;1391.650010053025;1435.8483503977109;-0.48413337567354719;-0.4561242913758774;-0.45847365260124207;-0.48413337567354719
13200;1478.59521484375;1426.66455078125;1460.3581794044603;1455.2238575689482;1391.650010053025;1435.8483503977109;-0.48311925706702169;-0.4561242913758774;-0.45847365260124207;-0.48311925706702169
13210;1478.59521484375;1426.66455078125;1458.4695373882648;1454.3479954301263;1391.650010053025;1435.8483503977109;-0.48311899546949971;-0.4561242913758774;-0.45847365260124207;-0.48311899546949971
13220;1467.1236572265625;1422.9141845703125;1456.3903139204283;1452.9884196687237;1391.650010053025;1435.8483503977109;-0.48067573005098996;-0.4561242913758774;-0.46620315313339233;-0.48067573005098996
13230;1467.1236572265625;1422.9141845703125;1454.340599814758;1451.5783901608074;1383.37363860271;1437.3100360065794;-0.47766981822041843;-0.45232071078560288;-0.46620315313339233;-0.47766981822041843
13240;1467.1236572265625;1422.9141845703125;1452.5240141494794;1450.6545822358737;1383.37363860271;1437.3100360065794;-0.47672187805616545;-0.45232071078560288;-0.46620315313339233;-0.47672187805616545
13250;1467.1236572265625;1422.9141845703125;1450.7632531979648;1449.9672936677575;1383.37363860271;1437.3100360065794;-0.477317398079555;-0.45232071078560288;-0.46620315313339233;-0.477317398079555
13260;1454.416259765625;1414.11328125;1448.6459254722347;1448.8737989130289;1383.37363860271;1437.3100360065794;-0.4759563453600193;-0.45232071078560288;-0.45241934061050415;-0.4759563453600193
13270;1454.416259765625;1414.11328125;1446.5661626097883;1447.6745492301682;1383.37363860271;1437.3100360065794;-0.47269616169377771;-0.45232071078560288;-0.45241934061050415;-0.47269616169377771
13280;1454.416259765625;1414.11328125;1444.8050941684094;1446.8281729874484;1375.1154953503021;1439.7340169912638;-0.4706942802154141;-0.4484357844628668;-0.45241934061050415;-0.4706942802154141
13290;1454.416259765625;1414.11328125;1443.2271758145696;1446.2882112713212;1375.1154953503021;1439.7340169912638;-0.47077666330089585;-0.4484357844628668;-0.45241934061050415;-0.47077666330089585
13300;1443.491455078125;1411.68701171875;1441.2518774718869;1445.2792774154116;1375.1154953503021;1439.7340169912638;-0.47023326742048577;-0.4484357844628668;-0.45759472250938416;-0.47023326742048577
13310;1443.491455078125;1411.68701171875;1439.0707922156755;1444.1134692224714;1375.1154953503021;1439.7340169912638;-0.46749849350905259;-0.4484357844628668;-0.45759472250938416;-0.46749849350905259
13320;1443.491455078125;1411.68701171875;1437.1877219111582;1443.5365372148904;1375.1154953503021;1439.7340169912638;-0.46514582970604357;-0.4484357844628668;-0.45759472250938416;-0.46514582970604357
13330;1443.491455078125;1411.68701171875;1435.6079572085578;1443.201242221812;1366.916618866939;1443.0946942480778;-0.465695273769114;-0.44444690764201256;-0.45759472250938416;-0.465695273769114
13340;1440.189453125;1407.31591796875;1433.6214195817775;1442.4108591371964;1366.916618866939;1443.0946942480778;-0.465084003293455;-0.44444690764201256;-0.43655732274055481;-0.465084003293455
13350;1440.189453125;1407.31591796875;1431.5110132821458;1441.473099549092;1366.916618866939;1443.0946942480778;-0.46226309549833033;-0.44444690764201256;-0.43655732274055481;-0.46226309549833033
13360;1440.189453125;1407.31591796875;1429.7401995014961;1441.014974611094;1366.916618866939;1443.0946942480778;-0.46122957836055506;-0.44444690764201256;-0.43655732274055481;-0.46122957836055506
13370;1440.189453125;1407.31591796875;1428.0316241394237;1440.806869627442;1366.916618866939;1443.0946942480778;-0.46194869555850321;-0.44444690764201256;-0.43655732274055481;-0.46194869555850321
13380;1440.189453125;1407.31591796875;1426.093496120684;1440.1014569506226;1358.7535394002766;1447.3851382160385;-0.4594790318061015;-0.44030734176529118;-0.43655732274055481;-0.4594790318061015
